x                 ,y              rho[i][j],    u[i][j],    v[i][j],      p[i][j],      T[i][j],      Ma[i][j]
0.0040000000    0.0300000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0040000000    0.0360000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0040000000    0.0420000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0040000000    0.0480000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0040000000    0.0540000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0040000000    0.0600000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0040000000    0.0660000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0040000000    0.0720000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0040000000    0.0780000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0040000000    0.0840000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0040000000    0.0900000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0040000000    0.0960000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0040000000    0.1020000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0040000000    0.1080000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166898    299.9669158622    1.7998610376
0.0040000000    0.1140000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166894    299.9669158622    1.7998610376
0.0040000000    0.1200000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166882    299.9669158622    1.7998610376
0.0040000000    0.1260000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166841    299.9669158622    1.7998610376
0.0040000000    0.1320000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166717    299.9669158622    1.7998610376
0.0040000000    0.1380000000    1.1768617935    624.9222859460    0.0000000001    101337.8071166329    299.9669158622    1.7998610376
0.0040000000    0.1440000000    1.1768617935    624.9222859461    0.0000000003    101337.8071165131    299.9669158621    1.7998610376
0.0040000000    0.1500000000    1.1768617935    624.9222859466    0.0000000010    101337.8071161421    299.9669158618    1.7998610376
0.0040000000    0.1560000000    1.1768617934    624.9222859482    0.0000000031    101337.8071149955    299.9669158608    1.7998610376
0.0040000000    0.1620000000    1.1768617934    624.9222859530    0.0000000097    101337.8071114589    299.9669158578    1.7998610376
0.0040000000    0.1680000000    1.1768617933    624.9222859679    0.0000000298    101337.8071005708    299.9669158486    1.7998610377
0.0040000000    0.1740000000    1.1768617930    624.9222860137    0.0000000916    101337.8070671221    299.9669158203    1.7998610379
0.0040000000    0.1800000000    1.1768617922    624.9222861541    0.0000002810    101337.8069646055    299.9669157336    1.7998610386
0.0040000000    0.1860000000    1.1768617896    624.9222865832    0.0000008601    101337.8066512169    299.9669154686    1.7998610406
0.0040000000    0.1920000000    1.1768617817    624.9222878911    0.0000026258    101337.8056959554    299.9669146607    1.7998610468
0.0040000000    0.1980000000    1.1768617576    624.9222918651    0.0000079919    101337.8027934952    299.9669122060    1.7998610656
0.0040000000    0.2040000000    1.1768616847    624.9223038958    0.0000242417    101337.7940064629    299.9669047745    1.7998611225
0.0040000000    0.2100000000    1.1768614649    624.9223401692    0.0000732508    101337.7675127347    299.9668823678    1.7998612942
0.0040000000    0.2160000000    1.1768608054    624.9224490259    0.0002203804    101337.6880034426    299.9668151240    1.7998618095
0.0040000000    0.2220000000    1.1768588367    624.9227739536    0.0006597327    101337.4506701601    299.9666144034    1.7998633475
0.0040000000    0.2280000000    1.1768529967    624.9237377765    0.0019636183    101336.7466552233    299.9660189991    1.7998679098
0.0040000000    0.2340000000    1.1768358002    624.9265756765    0.0058051730    101334.6736386638    299.9642658311    1.7998813431
0.0040000000    0.2400000000    1.1767856058    624.9348579856    0.0170257564    101328.6230338588    299.9591490941    1.7999205494
0.0040000000    0.2460000000    1.1766406371    624.9587700241    0.0494598619    101311.1503642528    299.9443756951    1.8000337528
0.0040000000    0.2520000000    1.1762273079    625.0268849109    0.1420391941    101261.3514137009    299.9022890581    1.8003562939
0.0040000000    0.2580000000    1.1750671751    625.2176168212    0.4023172005    101121.7162971385    299.7844189200    1.8012600213
0.0040000000    0.2640000000    1.1718711053    625.7399147077    1.1212795652    100738.0539941912    299.4615240938    1.8037389457
0.0040000000    0.2700000000    1.1632447787    627.1292404628    3.0711327713    99709.5650845365    298.6022181701    1.8103618341
0.0040000000    0.2760000000    1.1403497977    630.7008579447    8.2893748105    97025.6927298827    296.3984865547    1.8275639382
0.0040000000    0.2820000000    1.0786989638    639.4636838810    22.4111704863    90165.8469225752    291.1850839017    1.8704560969
0.0040000000    0.2880000000    0.9176354281    664.5267844022    66.1244685063    72329.1680456774    274.5810849733    2.0103252370
0.0080000000    0.0000000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0080000000    0.0060000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0080000000    0.0120000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0080000000    0.0180000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0080000000    0.0240000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0080000000    0.0300000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0080000000    0.0360000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0080000000    0.0420000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0080000000    0.0480000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0080000000    0.0540000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0080000000    0.0600000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0080000000    0.0660000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0080000000    0.0720000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0080000000    0.0780000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0080000000    0.0840000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0080000000    0.0900000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0080000000    0.0960000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166897    299.9669158622    1.7998610376
0.0080000000    0.1020000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166893    299.9669158622    1.7998610376
0.0080000000    0.1080000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166878    299.9669158622    1.7998610376
0.0080000000    0.1140000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166832    299.9669158622    1.7998610376
0.0080000000    0.1200000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166697    299.9669158622    1.7998610376
0.0080000000    0.1260000000    1.1768617935    624.9222859460    0.0000000001    101337.8071166289    299.9669158622    1.7998610376
0.0080000000    0.1320000000    1.1768617935    624.9222859461    0.0000000003    101337.8071165065    299.9669158621    1.7998610376
0.0080000000    0.1380000000    1.1768617935    624.9222859466    0.0000000010    101337.8071161398    299.9669158618    1.7998610376
0.0080000000    0.1440000000    1.1768617934    624.9222859481    0.0000000030    101337.8071150440    299.9669158608    1.7998610376
0.0080000000    0.1500000000    1.1768617934    624.9222859526    0.0000000091    101337.8071117799    299.9669158581    1.7998610376
0.0080000000    0.1560000000    1.1768617933    624.9222859659    0.0000000270    101337.8071020865    299.9669158499    1.7998610377
0.0080000000    0.1620000000    1.1768617931    624.9222860051    0.0000000802    101337.8070734001    299.9669158256    1.7998610379
0.0080000000    0.1680000000    1.1768617924    624.9222861209    0.0000002369    101337.8069888244    299.9669157541    1.7998610384
0.0080000000    0.1740000000    1.1768617903    624.9222864609    0.0000006971    101337.8067404892    299.9669155441    1.7998610400
0.0080000000    0.1800000000    1.1768617843    624.9222874546    0.0000020429    101337.8060145862    299.9669149302    1.7998610447
0.0080000000    0.1860000000    1.1768617668    624.9222903451    0.0000059588    101337.8039032014    299.9669131445    1.7998610584
0.0080000000    0.1920000000    1.1768617161    624.9222987060    0.0000172908    101337.7977955761    299.9669079791    1.7998610980
0.0080000000    0.1980000000    1.1768615705    624.9223227438    0.0000498859    101337.7802356952    299.9668931281    1.7998612118
0.0080000000    0.2040000000    1.1768611545    624.9223913804    0.0001430068    101337.7300946402    299.9668507221    1.7998615367
0.0080000000    0.2100000000    1.1768599760    624.9225858510    0.0004070111    101337.5880239780    299.9667305683    1.7998624573
0.0080000000    0.2160000000    1.1768566661    624.9231320180    0.0011489844    101337.1890069141    299.9663931077    1.7998650427
0.0080000000    0.2220000000    1.1768474633    624.9246504766    0.0032135313    101336.0796034216    299.9654548608    1.7998722310
0.0080000000    0.2280000000    1.1768221738    624.9288228436    0.0088920916    101333.0310065365    299.9628766584    1.7998919832
0.0080000000    0.2340000000    1.1767536228    624.9401306202    0.0243014158    101324.7678009886    299.9558888905    1.7999455179
0.0080000000    0.2400000000    1.1765707881    624.9702780922    0.0654553903    101302.7319857221    299.9372572234    1.8000882636
0.0080000000    0.2460000000    1.1760924606    625.0490780806    0.1733091720    101245.1039069766    299.8885497654    1.8004614852
0.0080000000    0.2520000000    1.1748696216    625.2501104325    0.4497062465    101097.9133331226    299.7642495496    1.8014143290
0.0080000000    0.2580000000    1.1718280686    625.7477968996    1.1397450397    100732.6039859355    299.4563204443    1.8037774347
0.0080000000    0.2640000000    1.1644995359    626.9349623458    2.8127809356    99856.7738023980    298.7208458646    1.8094381285
0.0080000000    0.2700000000    1.1474375829    629.6442328039    6.7508747507    97840.0145960812    297.0398779226    1.8224786682
0.0080000000    0.2760000000    1.1089100630    635.5516196955    15.8104867344    93391.6690593142    293.3858283385    1.8514638928
0.0080000000    0.2820000000    1.0216872766    647.5299078135    36.7832271044    83952.2605999225    286.2475178474    1.9122214470
0.0080000000    0.2880000000    0.8376263963    676.4527989690    92.7775838304    63873.1829301264    265.6412548122    2.0897107850
0.0120000000    0.0000000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0120000000    0.0060000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0120000000    0.0120000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0120000000    0.0180000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0120000000    0.0240000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0120000000    0.0300000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0120000000    0.0360000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0120000000    0.0420000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0120000000    0.0480000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0120000000    0.0540000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0120000000    0.0600000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0120000000    0.0660000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0120000000    0.0720000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0120000000    0.0780000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0120000000    0.0840000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0120000000    0.0900000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166893    299.9669158622    1.7998610376
0.0120000000    0.0960000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166880    299.9669158622    1.7998610376
0.0120000000    0.1020000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166841    299.9669158622    1.7998610376
0.0120000000    0.1080000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166728    299.9669158622    1.7998610376
0.0120000000    0.1140000000    1.1768617935    624.9222859459    0.0000000001    101337.8071166392    299.9669158622    1.7998610376
0.0120000000    0.1200000000    1.1768617935    624.9222859461    0.0000000003    101337.8071165413    299.9669158621    1.7998610376
0.0120000000    0.1260000000    1.1768617935    624.9222859465    0.0000000008    101337.8071162557    299.9669158619    1.7998610376
0.0120000000    0.1320000000    1.1768617934    624.9222859476    0.0000000023    101337.8071154259    299.9669158612    1.7998610376
0.0120000000    0.1380000000    1.1768617934    624.9222859509    0.0000000068    101337.8071130241    299.9669158591    1.7998610376
0.0120000000    0.1440000000    1.1768617934    624.9222859604    0.0000000197    101337.8071060990    299.9669158533    1.7998610377
0.0120000000    0.1500000000    1.1768617932    624.9222859876    0.0000000566    101337.8070862168    299.9669158365    1.7998610378
0.0120000000    0.1560000000    1.1768617927    624.9222860654    0.0000001621    101337.8070293966    299.9669157884    1.7998610381
0.0120000000    0.1620000000    1.1768617914    624.9222862865    0.0000004622    101337.8068678185    299.9669156518    1.7998610392
0.0120000000    0.1680000000    1.1768617876    624.9222869121    0.0000013115    101337.8064108244    299.9669152653    1.7998610422
0.0120000000    0.1740000000    1.1768617769    624.9222886709    0.0000037005    101337.8051259099    299.9669141786    1.7998610505
0.0120000000    0.1800000000    1.1768617472    624.9222935840    0.0000103774    101337.8015364625    299.9669111429    1.7998610737
0.0120000000    0.1860000000    1.1768616646    624.9223072111    0.0000289072    101337.7915803809    299.9669027227    1.7998611382
0.0120000000    0.1920000000    1.1768614373    624.9223447113    0.0000799308    101337.7641817162    299.9668795507    1.7998613158
0.0120000000    0.1980000000    1.1768608173    624.9224470070    0.0002192141    101337.6894391706    299.9668163384    1.7998618000
0.0120000000    0.2040000000    1.1768591424    624.9227233356    0.0005957545    101337.4875313600    299.9666455785    1.7998631082
0.0120000000    0.2100000000    1.1768546676    624.9234615821    0.0016026386    101336.9480841987    299.9661893525    1.7998666032
0.0120000000    0.2160000000    1.1768428605    624.9254093520    0.0042619586    101335.5247360165    299.9649855978    1.7998758245
0.0120000000    0.2220000000    1.1768121490    624.9304751469    0.0111869840    101331.8225512962    299.9618546585    1.7998998084
0.0120000000    0.2280000000    1.1767335711    624.9434338518    0.0289290561    101322.3507726624    299.9538448228    1.7999611654
0.0120000000    0.2340000000    1.1765363380    624.9759478562    0.0735350189    101298.5797542135    299.9337453924    1.8001151351
0.0120000000    0.2400000000    1.1760522535    625.0556835217    0.1832415893    101240.2568097365    299.8844447854    1.8004928434
0.0120000000    0.2460000000    1.1748950153    625.2459619902    0.4462343519    101100.9420970865    299.7667509316    1.8013948539
0.0120000000    0.2520000000    1.1722126179    625.6853983598    1.0583113035    100778.5870417950    299.4947354114    1.8034814795
0.0120000000    0.2580000000    1.1662126648    626.6611586383    2.4361944046    100060.2408111777    298.8898105723    1.8081320574
0.0120000000    0.2640000000    1.1533150308    628.7302966811    5.4299437116    98527.8483727592    297.6037273700    1.8180718509
0.0120000000    0.2700000000    1.1267053693    632.9032744225    11.7176835581    95413.9761109116    295.0047099037    1.8384292850
0.0120000000    0.2760000000    1.0737730163    640.8908566805    24.6099754616    89396.2018727615    290.0239752907    1.8786103982
0.0120000000    0.2820000000    0.9681851816    654.9311712873    51.2973711548    78256.2776121984    281.5710979408    1.9528970369
0.0120000000    0.2880000000    0.7757828212    685.0642865647    115.9139529362    57522.4550540443    258.3001001182    2.1564932375
0.0160000000    0.0000000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0160000000    0.0060000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0160000000    0.0120000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0160000000    0.0180000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0160000000    0.0240000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0160000000    0.0300000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0160000000    0.0360000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0160000000    0.0420000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0160000000    0.0480000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0160000000    0.0540000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0160000000    0.0600000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0160000000    0.0660000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0160000000    0.0720000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166898    299.9669158622    1.7998610376
0.0160000000    0.0780000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166894    299.9669158622    1.7998610376
0.0160000000    0.0840000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166884    299.9669158622    1.7998610376
0.0160000000    0.0900000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166856    299.9669158622    1.7998610376
0.0160000000    0.0960000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166773    299.9669158622    1.7998610376
0.0160000000    0.1020000000    1.1768617935    624.9222859459    0.0000000001    101337.8071166536    299.9669158622    1.7998610376
0.0160000000    0.1080000000    1.1768617935    624.9222859460    0.0000000002    101337.8071165858    299.9669158622    1.7998610376
0.0160000000    0.1140000000    1.1768617935    624.9222859463    0.0000000006    101337.8071163926    299.9669158620    1.7998610376
0.0160000000    0.1200000000    1.1768617935    624.9222859470    0.0000000016    101337.8071158442    299.9669158615    1.7998610376
0.0160000000    0.1260000000    1.1768617934    624.9222859492    0.0000000045    101337.8071142950    299.9669158602    1.7998610376
0.0160000000    0.1320000000    1.1768617934    624.9222859551    0.0000000126    101337.8071099364    299.9669158565    1.7998610376
0.0160000000    0.1380000000    1.1768617933    624.9222859718    0.0000000353    101337.8070977324    299.9669158462    1.7998610377
0.0160000000    0.1440000000    1.1768617930    624.9222860184    0.0000000985    101337.8070637357    299.9669158175    1.7998610379
0.0160000000    0.1500000000    1.1768617922    624.9222861473    0.0000002738    101337.8069695502    299.9669157378    1.7998610385
0.0160000000    0.1560000000    1.1768617901    624.9222865023    0.0000007568    101337.8067101552    299.9669155184    1.7998610402
0.0160000000    0.1620000000    1.1768617842    624.9222874738    0.0000020792    101337.8060003229    299.9669149181    1.7998610448
0.0160000000    0.1680000000    1.1768617682    624.9222901139    0.0000056748    101337.8040713423    299.9669132867    1.7998610573
0.0160000000    0.1740000000    1.1768617250    624.9222972338    0.0000153777    101337.7988689124    299.9669088868    1.7998610910
0.0160000000    0.1800000000    1.1768616096    624.9223162770    0.0000413464    101337.7849539775    299.9668971185    1.7998611812
0.0160000000    0.1860000000    1.1768613037    624.9223667476    0.0001102229    101337.7480734970    299.9668659274    1.7998614201
0.0160000000    0.1920000000    1.1768605010    624.9224991711    0.0002910879    101337.6513035744    299.9667840859    1.7998620470
0.0160000000    0.1980000000    1.1768584181    624.9228427586    0.0007607940    101337.4002118795    299.9665717297    1.7998636737
0.0160000000    0.2040000000    1.1768530806    624.9237231774    0.0019656369    101336.7567719746    299.9660275542    1.7998678420
0.0160000000    0.2100000000    1.1768395931    624.9259477676    0.0050136024    101335.1308550800    299.9646524827    1.7998783746
0.0160000000    0.2160000000    1.1768060466    624.9314801844    0.0126043304    101331.0869245105    299.9612325203    1.7999045697
0.0160000000    0.2220000000    1.1767241002    624.9449918951    0.0311745368    101321.2091196101    299.9528792346    1.7999685503
0.0160000000    0.2280000000    1.1765280223    624.9773101289    0.0756883987    101297.5771069320    299.9328965863    1.8001216068
0.0160000000    0.2340000000    1.1760699144    625.0527615116    0.1799205060    101242.3812263973    299.8862341030    1.8004790522
0.0160000000    0.2400000000    1.1750287498    625.2239913317    0.4175051015    101117.0187832069    299.7802956908    1.8012908025
0.0160000000    0.2460000000    1.1727367030    625.5998480317    0.9426649061    100841.4328204890    299.5475761958    1.8030753020
0.0160000000    0.2520000000    1.1678717062    626.3932422025    2.0641832864    100258.1631898413    299.0555910211    1.8068541626
0.0160000000    0.2580000000    1.1579586447    627.9940431874    4.3716928732    99076.2998142756    298.0602414165    1.8145279597
0.0160000000    0.2640000000    1.1386250865    631.0660944494    8.9432798201    96795.3005432365    296.1425720791    1.8294379084
0.0160000000    0.2700000000    1.1025202572    636.6644811087    17.6983606087    92616.2403694030    292.6360925116    1.8572230154
0.0160000000    0.2760000000    1.0375949722    646.3063425458    34.1165338492    85345.8843259179    286.5378801537    1.9072220929
0.0160000000    0.2820000000    0.9198115548    661.4828915679    65.3821868675    73201.7124708750    277.2360481151    1.9913820023
0.0160000000    0.2880000000    0.7265594975    691.2527153079    136.0409100156    52596.8534240437    252.1830534012    2.2129938813
0.0200000000    0.0000000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0200000000    0.0060000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0200000000    0.0120000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0200000000    0.0180000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0200000000    0.0240000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0200000000    0.0300000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0200000000    0.0360000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0200000000    0.0420000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0200000000    0.0480000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0200000000    0.0540000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166899    299.9669158622    1.7998610376
0.0200000000    0.0600000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166898    299.9669158622    1.7998610376
0.0200000000    0.0660000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166896    299.9669158622    1.7998610376
0.0200000000    0.0720000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166890    299.9669158622    1.7998610376
0.0200000000    0.0780000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166870    299.9669158622    1.7998610376
0.0200000000    0.0840000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166817    299.9669158622    1.7998610376
0.0200000000    0.0900000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166664    299.9669158622    1.7998610376
0.0200000000    0.0960000000    1.1768617935    624.9222859460    0.0000000001    101337.8071166237    299.9669158622    1.7998610376
0.0200000000    0.1020000000    1.1768617935    624.9222859461    0.0000000003    101337.8071165045    299.9669158621    1.7998610376
0.0200000000    0.1080000000    1.1768617935    624.9222859466    0.0000000010    101337.8071161729    299.9669158618    1.7998610376
0.0200000000    0.1140000000    1.1768617934    624.9222859478    0.0000000027    101337.8071152549    299.9669158610    1.7998610376
0.0200000000    0.1200000000    1.1768617934    624.9222859513    0.0000000074    101337.8071127256    299.9669158589    1.7998610376
0.0200000000    0.1260000000    1.1768617934    624.9222859608    0.0000000203    101337.8071057916    299.9669158530    1.7998610377
0.0200000000    0.1320000000    1.1768617932    624.9222859867    0.0000000555    101337.8070868840    299.9669158370    1.7998610378
0.0200000000    0.1380000000    1.1768617928    624.9222860568    0.0000001511    101337.8070356236    299.9669157937    1.7998610381
0.0200000000    0.1440000000    1.1768617916    624.9222862458    0.0000004087    101337.8068975084    299.9669156769    1.7998610390
0.0200000000    0.1500000000    1.1768617886    624.9222867518    0.0000010985    101337.8065278387    299.9669153642    1.7998610414
0.0200000000    0.1560000000    1.1768617804    624.9222880961    0.0000029327    101337.8055454695    299.9669145334    1.7998610478
0.0200000000    0.1620000000    1.1768617589    624.9222916410    0.0000077723    101337.8029550401    299.9669123426    1.7998610645
0.0200000000    0.1680000000    1.1768617027    624.9223009102    0.0000204352    101337.7961814349    299.9669066139    1.7998611084
0.0200000000    0.1740000000    1.1768615572    624.9223249262    0.0000532688    101337.7786306605    299.9668917706    1.7998612221
0.0200000000    0.1800000000    1.1768611837    624.9223865316    0.0001375625    101337.7336078350    299.9668536933    1.7998615138
0.0200000000    0.1860000000    1.1768602361    624.9225428370    0.0003516268    101337.6193708178    299.9667570793    1.7998622538
0.0200000000    0.1920000000    1.1768578606    624.9229346470    0.0008887638    101337.3329986847    299.9665148853    1.7998641089
0.0200000000    0.1980000000    1.1768519848    624.9239037183    0.0022187851    101336.6246664299    299.9659158284    1.7998686972
0.0200000000    0.2040000000    1.1768376664    624.9262649981    0.0054637589    101334.8985869733    299.9644560458    1.7998798776
0.0200000000    0.2100000000    1.1768033532    624.9319229819    0.0132508516    101330.7622365426    299.9609579093    1.7999066690
0.0200000000    0.2160000000    1.1767226590    624.9452262314    0.0315928413    101321.0353372557    299.9527321328    1.7999696667
0.0200000000    0.2220000000    1.1765369041    624.9758392616    0.0738947390    101298.6471112768    299.9338005157    1.8001146571
0.0200000000    0.2280000000    1.1761195916    625.0445694055    0.1691467720    101248.3636531861    299.8912870226    1.8004402778
0.0200000000    0.2340000000    1.1752078005    625.1945541651    0.3778721097    101138.5603033285    299.7984763006    1.8011513046
0.0200000000    0.2400000000    1.1732779195    625.5112726539    0.8214018757    100906.4176790808    299.6023464144    1.8026547278
0.0200000000    0.2460000000    1.1693376857    626.1551746508    1.7321106233    100433.5114495936    299.2030526797    1.8057194145
0.0200000000    0.2520000000    1.1616098552    627.4087449002    3.5337071031    99509.9102866843    298.4237381856    1.8117172302
0.0200000000    0.2580000000    1.1470998854    629.7345157081    6.9622653854    97788.8486769771    296.9719400169    1.8229551013
0.0200000000    0.2640000000    1.1210545548    633.8372557450    13.2466701047    94740.1963594599    294.3979980910    1.8431250517
0.0200000000    0.2700000000    1.0762886786    640.6969106345    24.4105199441    89617.1501947396    290.0612250293    1.8778998060
0.0200000000    0.2760000000    1.0020403936    651.5473307821    43.9211351911    81422.4406469339    283.0650216235    1.9361412086
0.0200000000    0.2820000000    0.8768308752    667.1788532550    78.7604627000    68775.0945925643    273.2389966938    2.0273363281
0.0200000000    0.2880000000    0.6864650771    695.6614874833    153.5991053682    48678.9975568906    247.0304546639    2.2610413237
0.0240000000    0.0000000000    1.1768617935    624.9222859459    0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0240000000    0.0060000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0240000000    0.0120000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
0.0240000000    0.0180000000    1.1768617935    624.9222859459    -0.0000000000    101337.8071166900    299.9669158622    1.7998610376
